Name	chi2Pvalue	empPvalue
module_583	7.26353226E-3	4.19E-3
module_589	1.03604625E-2	2.113E-2
module_571	3.08101668E-2	2.816E-2
module_677	3.6136777E-2	4.868E-2
module_701	5.60623959E-2	7.29E-2
module_512	6.21614287E-2	9.099E-2
module_725	9.15416947E-2	9.128E-2
module_582	1.04763589E-1	1.1277E-1
module_513	1.26098482E-1	1.446E-1
module_519	1.29245916E-1	8.369E-2
module_585	1.45046414E-1	1.159E-1
module_637	1.49903127E-1	1.7013E-1
module_747	1.96783656E-1	2.7566E-1
module_698	2.81417167E-1	3.6974E-1
module_638	3.06408148E-1	2.0558E-1
module_736	3.09092687E-1	2.2489E-1
module_588	3.39809158E-1	4.192E-1
module_644	3.44384863E-1	4.3691E-1
module_659	3.64035262E-1	3.9398E-1
module_552	4.20670548E-1	3.8826E-1
module_528	4.23707111E-1	4.758E-1
module_499	4.40519377E-1	4.5385E-1
module_586	4.69522428E-1	4.7586E-1
module_796	4.77841829E-1	4.8509E-1
module_782	4.91158476E-1	5.1032E-1
module_692	5.03677439E-1	3.9713E-1
module_596	5.44283263E-1	5.898E-1
module_808	5.61664382E-1	5.5425E-1
module_617	5.72836695E-1	4.3917E-1
module_554	5.78473817E-1	5.2154E-1
module_605	5.82575063E-1	4.7769E-1
module_551	5.95807683E-1	4.44E-1
module_569	6.03754641E-1	5.1874E-1
module_522	6.2591603E-1	6.4278E-1
module_636	6.38871287E-1	5.5924E-1
module_525	6.4040579E-1	6.2519E-1
module_567	6.49766252E-1	6.8622E-1
module_658	7.10888648E-1	5.9308E-1
module_697	7.23372573E-1	6.857E-1
module_592	7.44713702E-1	6.9588E-1
module_593	7.5200304E-1	7.7696E-1
module_560	7.60613006E-1	7.1404E-1
module_538	7.98924158E-1	7.8185E-1
module_682	8.05168112E-1	6.8204E-1
module_529	8.06822912E-1	8.5696E-1
module_618	8.17602415E-1	7.2383E-1
module_533	8.18075923E-1	8.267E-1
module_640	8.23655803E-1	7.8264E-1
module_622	8.34613551E-1	7.8351E-1
module_539	8.68713874E-1	8.9357E-1
module_562	8.71277963E-1	8.6772E-1
module_530	8.77081073E-1	8.9388E-1
module_621	8.98185795E-1	8.4923E-1
module_540	9.1684046E-1	9.2531E-1
module_568	9.33935494E-1	8.8599E-1
module_642	9.43056189E-1	9.0497E-1
module_591	9.48409652E-1	9.3316E-1
module_587	9.53382898E-1	9.4942E-1
module_643	9.61306505E-1	9.4435E-1
module_572	9.75411789E-1	9.7027E-1
module_556	9.81506299E-1	9.7577E-1
