Name	chi2Pvalue	empPvalue
module_512	1.39326979E-1	1.643E-1
module_551	1.59175558E-1	1.9048E-1
module_567	1.63632812E-1	1.6903E-1
module_529	1.73307326E-1	9.906E-2
module_528	1.94380349E-1	1.1959E-1
module_659	2.12871584E-1	2.3719E-1
module_568	2.16949829E-1	2.7333E-1
module_617	2.26385009E-1	1.9001E-1
module_697	2.32173733E-1	2.7261E-1
module_596	2.67604381E-1	2.7912E-1
module_622	2.86259299E-1	3.6176E-1
module_587	2.87331733E-1	3.3861E-1
module_698	3.13195331E-1	3.2495E-1
module_589	3.28718741E-1	3.1374E-1
module_572	3.45194004E-1	3.9666E-1
module_582	3.46531927E-1	2.7476E-1
module_540	3.48597397E-1	3.044E-1
module_644	3.50645236E-1	3.9291E-1
module_638	3.5831411E-1	2.4051E-1
module_552	3.61954125E-1	3.1736E-1
module_556	3.66394482E-1	4.1297E-1
module_588	3.69940579E-1	3.9438E-1
module_571	3.76057804E-1	2.862E-1
module_637	3.91692218E-1	1.8923E-1
module_618	4.03354247E-1	3.6041E-1
module_658	4.04720739E-1	4.4584E-1
module_533	4.13448546E-1	3.8749E-1
module_554	4.27152049E-1	3.6572E-1
module_522	4.35670193E-1	3.391E-1
module_593	4.36843941E-1	3.49E-1
module_592	4.37735712E-1	4.0163E-1
module_636	4.49271125E-1	4.9106E-1
module_682	4.638949E-1	5.1152E-1
module_736	4.67776273E-1	4.5986E-1
module_569	4.67976112E-1	4.2218E-1
module_701	4.74793082E-1	4.1619E-1
module_519	4.79610788E-1	2.973E-1
module_562	4.80801627E-1	5.0439E-1
module_747	5.14326929E-1	4.7755E-1
module_782	5.26174331E-1	4.6176E-1
module_677	5.45882134E-1	5.0419E-1
module_499	5.65198689E-1	5.0973E-1
module_539	5.90547238E-1	5.7317E-1
module_560	6.01159972E-1	6.5365E-1
module_513	6.08064245E-1	5.5293E-1
module_643	6.09404563E-1	4.5191E-1
module_621	6.23245361E-1	5.5406E-1
module_640	6.23705669E-1	5.4678E-1
module_605	6.3132015E-1	5.2889E-1
module_692	6.67889187E-1	6.7529E-1
module_525	6.69298603E-1	5.4827E-1
module_530	6.73415304E-1	5.9781E-1
module_808	6.76230666E-1	6.5672E-1
module_586	6.88045393E-1	5.6135E-1
module_591	7.01851276E-1	6.1998E-1
module_796	7.14748808E-1	6.9648E-1
module_585	7.16115912E-1	5.2255E-1
module_583	7.62049322E-1	6.6895E-1
module_642	7.99221458E-1	8.2291E-1
module_725	8.27053709E-1	8.0756E-1
module_538	9.49042439E-1	9.2035E-1
