Name	chi2Pvalue	empPvalue
module_464	2.23577004E-2	6.611E-2
module_588	4.42785933E-2	3.391E-2
module_359	5.04212932E-2	5.514E-2
module_360	5.18877575E-2	8.92E-2
module_366	5.29145276E-2	7.003E-2
module_390	5.29644826E-2	1.2355E-1
module_454	8.25045958E-2	6.692E-2
module_698	8.36818723E-2	1.0818E-1
module_575	9.08739836E-2	1.2115E-1
module_512	1.08579383E-1	1.7665E-1
module_393	1.27525686E-1	1.374E-1
module_354	1.32330847E-1	1.5623E-1
module_518	1.37280986E-1	1.0036E-1
module_391	1.3824507E-1	1.1046E-1
module_644	1.43877098E-1	1.6514E-1
module_658	1.65473683E-1	1.8274E-1
module_370	1.66012883E-1	1.7706E-1
module_500	1.76255909E-1	9.58E-2
module_468	1.7960506E-1	1.4174E-1
module_369	1.86014506E-1	3.1218E-1
module_378	1.86911997E-1	1.8713E-1
module_551	1.88766192E-1	1.7566E-1
module_517	1.8991597E-1	2.3678E-1
module_666	1.96853691E-1	2.334E-1
module_448	2.10038722E-1	1.0765E-1
module_677	2.13471253E-1	3.0093E-1
module_782	2.17274668E-1	2.6853E-1
module_534	2.26419969E-1	2.166E-1
module_453	2.31638428E-1	2.4739E-1
module_345	2.3469033E-1	2.5948E-1
module_747	2.412456E-1	3.1099E-1
module_439	2.44737315E-1	1.5693E-1
module_438	2.50379151E-1	3.2802E-1
module_629	2.57817323E-1	3.4123E-1
module_440	2.59242795E-1	2.4799E-1
module_572	2.61947895E-1	2.3112E-1
module_556	2.62540011E-1	2.4274E-1
module_589	2.6379766E-1	2.9398E-1
module_374	2.67575907E-1	2.2707E-1
module_527	2.68955735E-1	3.2029E-1
module_701	2.69574287E-1	2.9298E-1
module_725	2.77369242E-1	3.6162E-1
module_808	2.78817206E-1	3.2607E-1
module_650	2.81289597E-1	3.5833E-1
module_477	2.81624565E-1	1.6523E-1
module_362	2.81968688E-1	2.9721E-1
module_587	2.82320217E-1	2.5188E-1
module_562	2.82876479E-1	2.4214E-1
module_513	2.85194816E-1	3.4297E-1
module_482	2.8876088E-1	2.975E-1
module_491	2.93205805E-1	2.3196E-1
module_389	2.93225844E-1	2.9081E-1
module_568	2.96365769E-1	2.5852E-1
module_796	3.08243653E-1	3.5808E-1
module_611	3.09990625E-1	3.03E-1
module_479	3.11137493E-1	3.5257E-1
module_682	3.16732904E-1	3.1378E-1
module_458	3.16954283E-1	4.432E-1
module_523	3.18331257E-1	2.4137E-1
module_576	3.18847745E-1	2.5898E-1
module_452	3.31272133E-1	2.5695E-1
module_357	3.42507292E-1	3.2415E-1
module_443	3.43386018E-1	2.1663E-1
module_736	3.45520002E-1	3.0602E-1
module_371	3.47648022E-1	4.7458E-1
module_606	3.50415692E-1	3.4618E-1
module_526	3.54635923E-1	2.002E-1
module_532	3.56424097E-1	2.5876E-1
module_524	3.69539657E-1	2.4879E-1
module_540	3.77958881E-1	3.3774E-1
module_533	3.85018808E-1	3.5297E-1
module_561	3.88283394E-1	4.5204E-1
module_683	3.89076132E-1	3.2054E-1
module_537	3.91588599E-1	3.4323E-1
module_476	4.09229169E-1	4.4099E-1
module_457	4.11665852E-1	3.66E-1
module_469	4.1527202E-1	4.6623E-1
module_460	4.15884024E-1	3.9539E-1
module_504	4.2193599E-1	3.0129E-1
module_431	4.25717176E-1	4.8072E-1
module_654	4.26354455E-1	4.8734E-1
module_427	4.34351805E-1	4.2689E-1
module_539	4.43122157E-1	4.7057E-1
module_574	4.4352135E-1	5.4786E-1
module_601	4.44772172E-1	4.4941E-1
module_365	4.45102872E-1	4.4252E-1
module_621	4.48212136E-1	3.6503E-1
module_616	4.49018447E-1	5.1374E-1
module_560	4.49664526E-1	5.1364E-1
module_530	4.50659277E-1	3.9074E-1
module_451	4.52768554E-1	3.4981E-1
module_434	4.52841132E-1	5.1638E-1
module_503	4.53188908E-1	3.6593E-1
module_442	4.53295547E-1	2.6829E-1
module_593	4.53396738E-1	3.3568E-1
module_618	4.58706746E-1	4.3045E-1
module_478	4.59084613E-1	3.9111E-1
module_728	4.63736936E-1	5.3716E-1
module_392	4.64854906E-1	4.3674E-1
module_715	4.6801121E-1	5.0046E-1
module_420	4.69579848E-1	4.4431E-1
module_480	4.72040432E-1	5.0531E-1
module_577	4.72966649E-1	3.5315E-1
module_596	4.79918701E-1	5.4496E-1
module_409	4.92674664E-1	4.9414E-1
module_573	4.94155705E-1	3.5398E-1
module_424	4.94601039E-1	5.1259E-1
module_693	4.94668374E-1	2.9218E-1
module_697	4.95069117E-1	4.7212E-1
module_499	4.96494945E-1	4.8846E-1
module_552	5.04409458E-1	4.4169E-1
module_684	5.0523285E-1	4.6311E-1
module_622	5.07714971E-1	5.4572E-1
module_461	5.10614406E-1	4.0544E-1
module_465	5.11612947E-1	4.5583E-1
module_594	5.13116531E-1	5.8432E-1
module_567	5.18970677E-1	5.6763E-1
module_432	5.22433465E-1	5.7396E-1
module_643	5.22892111E-1	3.5179E-1
module_581	5.23222112E-1	4.3196E-1
module_437	5.24544382E-1	5.4276E-1
module_636	5.25009936E-1	5.1513E-1
module_689	5.25572619E-1	4.5886E-1
module_521	5.41564608E-1	4.877E-1
module_659	5.44249127E-1	6.0523E-1
module_436	5.47224682E-1	5.4209E-1
module_428	5.49520955E-1	4.9969E-1
module_508	5.50238202E-1	6.524E-1
module_368	5.5206773E-1	5.3604E-1
module_459	5.62098545E-1	5.9022E-1
module_702	5.62261277E-1	3.5302E-1
module_737	5.64461779E-1	5.6523E-1
module_462	5.66685213E-1	4.0232E-1
module_592	5.69335905E-1	4.7136E-1
module_481	5.74002232E-1	4.9095E-1
module_400	5.78583784E-1	5.6225E-1
module_525	5.80536964E-1	4.939E-1
module_467	5.85740183E-1	5.5069E-1
module_711	5.88878682E-1	6.3117E-1
module_720	5.94109945E-1	5.3616E-1
module_444	5.98874418E-1	5.4555E-1
module_580	6.00859972E-1	4.7666E-1
module_605	6.12873237E-1	5.4125E-1
module_474	6.21568815E-1	4.8482E-1
module_466	6.28094482E-1	5.2393E-1
module_470	6.34665564E-1	6.1021E-1
module_496	6.35343908E-1	6.9283E-1
module_510	6.35987207E-1	5.4859E-1
module_522	6.37128163E-1	5.9814E-1
module_703	6.42477684E-1	6.4895E-1
module_456	6.44246725E-1	6.6046E-1
module_591	6.45068163E-1	5.3671E-1
module_554	6.53458254E-1	5.8819E-1
module_550	6.56879782E-1	6.5411E-1
module_638	6.58056498E-1	5.1048E-1
module_617	6.63623754E-1	5.8507E-1
module_475	6.66212595E-1	6.7123E-1
module_473	6.66394015E-1	6.6226E-1
module_695	6.73358095E-1	6.6979E-1
module_535	6.77646945E-1	5.5363E-1
module_634	6.79775552E-1	6.9846E-1
module_642	6.82586055E-1	7.1867E-1
module_536	6.83407604E-1	6.0469E-1
module_610	6.85605818E-1	5.5082E-1
module_668	6.86425965E-1	6.8989E-1
module_529	6.9002383E-1	5.6429E-1
module_640	6.96926752E-1	5.3598E-1
module_472	6.97720897E-1	5.9654E-1
module_613	7.01956674E-1	6.5691E-1
module_433	7.18053033E-1	7.0703E-1
module_520	7.28882918E-1	6.9075E-1
module_602	7.33562701E-1	6.6876E-1
module_463	7.39348347E-1	6.6139E-1
module_676	7.45497964E-1	7.0137E-1
module_649	7.47410152E-1	7.1935E-1
module_515	7.50453954E-1	7.173E-1
module_586	7.59487692E-1	6.5289E-1
module_548	7.59531754E-1	6.8476E-1
module_384	7.602599E-1	7.8876E-1
module_579	7.61576763E-1	5.9848E-1
module_686	7.61783594E-1	5.3847E-1
module_578	7.69069752E-1	8.1636E-1
module_637	7.76050273E-1	5.9985E-1
module_569	7.78453714E-1	6.976E-1
module_493	7.82875776E-1	7.9241E-1
module_528	7.83785981E-1	6.7403E-1
module_446	7.87420256E-1	6.8774E-1
module_511	7.8795209E-1	8.2589E-1
module_441	7.9016508E-1	7.9619E-1
module_471	8.04833933E-1	8.0121E-1
module_582	8.1373148E-1	7.3002E-1
module_692	8.16480255E-1	8.0908E-1
module_426	8.16640902E-1	7.0578E-1
module_632	8.22335746E-1	7.1104E-1
module_509	8.24154732E-1	7.8018E-1
module_571	8.35467069E-1	7.6659E-1
module_615	8.51047093E-1	8.4453E-1
module_699	8.62518611E-1	8.149E-1
module_635	8.83120557E-1	8.9339E-1
module_733	8.85342935E-1	8.8218E-1
module_449	8.92125522E-1	8.6972E-1
module_620	8.92602843E-1	8.899E-1
module_501	8.95708757E-1	8.623E-1
module_538	9.00958497E-1	8.5723E-1
module_519	9.01156108E-1	7.7945E-1
